order_item_id,product_id,order_id,ordered_quantity,order_quantity_accepted,rate,Potential sale,Actual Sale,Difference
154353,8219,312102,5,0,14934,74670,0,74670
154354,3615,312105,1,0,6041,6041,0,6041
154355,13905,312108,1,0,3094,3094,0,3094
154356,13905,312108,1,0,3167,3167,0,3167
154357,1041,312111,1,1,5908,5908,5908,0
154358,12407,312114,1,0,8815,8815,0,8815
154359,10225,312117,1,1,4619,4619,4619,0
154360,10236,312120,2,2,1432,2864,2864,0
154361,8439,312120,4,0,1880,7520,0,7520
154362,8439,312120,2,2,1842,3684,3684,0
154363,12407,312123,1,0,8815,8815,0,8815
154364,1043,312126,1,1,22045,22045,22045,0
154365,13524,312129,1,1,4430,4430,4430,0
154366,12652,312132,10,0,7770,77700,0,77700
154367,8422,312135,3,3,6384,19152,19152,0
154368,8444,312135,2,2,6374,12748,12748,0
154369,8384,312138,5,5,5743,28715,28715,0
154370,8384,312138,20,20,5648,112960,112960,0
154371,13524,312138,4,0,4317,17268,0,17268
154372,13524,312138,2,0,4430,8860,0,8860
154373,10236,312141,20,20,1386,27720,27720,0
154374,8428,312144,1,0,1793,1793,0,1793
154375,8787,312147,2,2,1599,3198,3198,0
154376,7640,312150,2,2,16903,33806,33806,0
154377,8219,312150,2,2,14934,29868,29868,0
154378,8461,312153,1,0,3285,3285,0,3285
154379,1043,312156,1,0,21775,21775,0,21775
154380,12677,312159,8,8,3407,27256,27256,0
154381,8760,312162,20,20,2363,47260,47260,0
154382,13592,312162,32,32,1540,49280,49280,0
154383,14402,312165,1,0,30890,30890,0,30890
154384,12400,312168,2,0,6080,12160,0,12160
154385,12652,312171,10,0,7770,77700,0,77700
154386,12652,312174,5,5,7770,38850,38850,0
154387,7640,312177,4,4,16903,67612,67612,0
154388,12652,312177,30,30,7770,233100,233100,0
154389,8210,312180,1,1,14612,14612,14612,0
154390,11233,312183,1,1,13177,13177,13177,0
154391,7921,312186,1,0,2214,2214,0,2214
154392,3610,312189,1,1,12768,12768,12768,0
154393,7640,312192,1,1,16903,16903,16903,0
154394,3610,312195,1,1,8500,8500,8500,0
154395,12652,312198,10,10,7770,77700,77700,0
154396,12652,312201,10,10,7770,77700,77700,0
154397,12652,312204,10,0,7770,77700,0,77700
154398,8437,312207,1,0,2076,2076,0,2076
154399,11731,312210,1,1,5800,5800,5800,0
154400,11731,312210,2,2,6761,13522,13522,0
154401,12701,312213,1,1,5856,5856,5856,0
154402,1043,312216,2,1,22849,45698,22849,22849
154403,11925,312219,1,1,12210.3,12210.3,12210.3,0
154404,11925,312219,1,1,11814,11814,11814,0
154405,13524,312222,10,10,4317,43170,43170,0
154406,11120,312225,1,1,20666,20666,20666,0
154407,7533,312228,1,1,7636.8,7636.8,7636.8,0
154408,8444,312228,1,1,3820,3820,3820,0
154409,12652,312231,15,13,7770,116550,101010,15540
154410,3615,312234,1,0,6041,6041,0,6041
154411,11233,312237,1,1,12458,12458,12458,0
154412,1038,312240,4,0,8309,33236,0,33236
154413,1041,312243,1,0,5632,5632,0,5632
154414,10204,312243,1,0,4323,4323,0,4323
154415,9901,312246,1,0,3900,3900,0,3900
154416,8439,312246,1,0,940,940,0,940
154417,8439,312246,5,0,921,4605,0,4605
154418,10236,312246,1,0,1432,1432,0,1432
154419,10236,312246,1,0,1386,1386,0,1386
154420,10247,312249,1,0,7134,7134,0,7134
154421,11925,312252,1,1,12210.3,12210.3,12210.3,0
154422,8219,312255,1,1,14934,14934,14934,0
154423,11117,312258,1,1,6434,6434,6434,0
154424,10247,312261,1,1,7724,7724,7724,0
154425,10247,312261,1,1,7134,7134,7134,0
154426,1043,312264,1,1,22849,22849,22849,0
154427,1043,312264,2,2,11889,23778,23778,0
154428,12652,312267,5,0,7770,38850,0,38850
154429,12547,312270,20,20,5680,113600,113600,0
154430,12986,312273,4,0,8012,32048,0,32048
154431,12986,312273,2,0,8166,16332,0,16332
154432,3615,312276,10,0,6041,60410,0,60410
154433,8444,312276,1,0,6343,6343,0,6343
154434,11143,312276,1,0,3432,3432,0,3432
154435,12697,312279,5,5,1052,5260,5260,0
154436,13524,312282,4,0,4317,17268,0,17268
154437,12652,312285,9,9,7770,69930,69930,0
154438,7599,312288,1,0,3363,3363,0,3363
154439,3615,312291,2,2,6041,12082,12082,0
154440,12986,312294,2,0,8012,16024,0,16024
154441,12986,312294,1,0,8166,8166,0,8166
154442,8219,312297,10,10,14934,149340,149340,0
154443,13524,312300,3,3,4317,12951,12951,0
154444,13501,312303,1,0,12105,12105,0,12105
154445,13524,312306,2,0,4317,8634,0,8634
154446,13524,312306,1,0,4430,4430,0,4430
154447,13501,312309,1,0,12105,12105,0,12105
154448,13501,312312,1,1,12105,12105,12105,0
154449,11107,312315,1,0,5725,5725,0,5725
154450,12547,312318,5,5,5771,28855,28855,0
154451,8425,312321,2,2,4635,9270,9270,0
154452,8425,312321,3,3,4816,14448,14448,0
154453,11107,312324,1,0,5725,5725,0,5725
154454,13452,312327,1,0,4984,4984,0,4984
154455,8457,312330,1,0,6150,6150,0,6150
154456,12652,312333,10,0,7770,77700,0,77700
154457,8424,312336,1,1,3479,3479,3479,0
154458,12652,312339,5,0,7770,38850,0,38850
154459,1038,312342,1,1,8315,8315,8315,0
154460,1038,312342,1,1,8179,8179,8179,0
154461,3615,312342,1,1,6725,6725,6725,0
154462,8299,312345,1,1,3617,3617,3617,0
154463,13618,312345,1,1,3251,3251,3251,0
154464,1038,312348,1,1,8179,8179,8179,0
154465,12945,312348,2,0,3441,6882,0,6882
154466,8219,312351,2,2,15166,30332,30332,0
154467,13682,312354,1,1,3044,3044,3044,0
154468,8384,312357,2,2,5743,11486,11486,0
154469,8384,312357,5,5,5648,28240,28240,0
154470,8439,312360,1,0,940,940,0,940
154471,8439,312360,1,0,1880,1880,0,1880
154472,8428,312360,1,0,1763,1763,0,1763
154473,11233,312363,1,0,12458,12458,0,12458
154474,12547,312366,1,0,5771,5771,0,5771
154475,1043,312369,1,0,22849,22849,0,22849
154476,1043,312369,4,0,5854,23416,0,23416
154477,1043,312369,1,0,11568,11568,0,11568
154478,7546,312372,4,4,12186,48744,48744,0
154479,7640,312375,5,5,16903,84515,84515,0
154480,1043,312378,1,1,22849,22849,22849,0
154481,1043,312378,4,4,11568,46272,46272,0
154482,7781,312381,3,3,7033.9,21101.7,21101.7,0
154483,10236,312384,2,0,1386,2772,0,2772
154484,8335,312387,1,1,4148,4148,4148,0
154485,8210,312390,2,2,13846,27692,27692,0
154486,12697,312393,2,2,2098,4196,4196,0
154487,12697,312393,4,4,1052,4208,4208,0
154488,11125,312396,5,5,2236,11180,11180,0
154489,1041,312399,1,1,5620,5620,5620,0
154490,1041,312399,1,1,5090,5090,5090,0
154491,14309,312402,1,0,8270,8270,0,8270
154492,13524,312405,61,36,4317,263337,155412,107925
154493,10225,312408,1,1,4434,4434,4434,0
154494,10225,312408,1,1,4619,4619,4619,0
154495,8439,312408,1,1,1842,1842,1842,0
154496,11906,312408,1,1,5998,5998,5998,0
154497,8219,312411,5,2,14934,74670,29868,44802
154498,9895,312414,4,4,1128.5,4514,4514,0
154499,8439,312417,1,1,1842,1842,1842,0
154500,13618,312420,1,1,3251,3251,3251,0
154501,13905,312423,1,1,3167,3167,3167,0
154502,12472,312426,1,0,25920,25920,0,25920
154503,11925,312429,5,5,11814,59070,59070,0
154504,2862,312432,1,1,4640,4640,4640,0
154505,8422,312435,1,1,6140,6140,6140,0
154506,3615,312438,1,1,6041,6041,6041,0
154507,12701,312441,2,0,6561,13122,0,13122
154508,11104,312444,1,0,13442,13442,0,13442
154509,10236,312447,2,2,1386,2772,2772,0
154510,8425,312450,1,0,5076,5076,0,5076
154511,11138,312453,1,1,66851,66851,66851,0
154512,14309,312456,1,0,8270,8270,0,8270
154513,14309,312459,1,0,8270,8270,0,8270
154514,10235,312462,2,0,1501,3002,0,3002
154515,11233,312465,1,1,12650,12650,12650,0
154516,1041,312468,1,0,4816,4816,0,4816
154517,8131,312468,1,0,8760,8760,0,8760
154518,8240,312468,1,0,7952,7952,0,7952
154519,8796,312468,1,0,3987,3987,0,3987
154520,10213,312468,1,0,3752,3752,0,3752
154521,8460,312468,1,0,4016,4016,0,4016
154522,8461,312468,1,0,3285,3285,0,3285
154523,11173,312468,1,0,8789,8789,0,8789
154524,11173,312468,1,0,4969,4969,0,4969
154525,10218,312468,1,0,2561,2561,0,2561
154526,13548,312468,1,0,4544,4544,0,4544
154527,13618,312468,1,0,3251,3251,0,3251
154528,11899,312471,1,1,13782,13782,13782,0
154529,13765,312474,4,0,2633,10532,0,10532
154530,10239,312477,1,1,6836,6836,6836,0
154531,10975,312480,1,1,17039,17039,17039,0
154532,10975,312480,1,1,12632,12632,12632,0
154533,10975,312480,1,1,10110,10110,10110,0
154534,3610,312483,1,1,13268,13268,13268,0
154535,13765,312486,10,10,2633,26330,26330,0
154536,10442,312489,1,0,5735,5735,0,5735
154537,10215,312489,1,0,5821,5821,0,5821
154538,8425,312492,1,1,5076,5076,5076,0
154539,12547,312495,1,0,5771,5771,0,5771
154540,8384,312498,2,2,5648,11296,11296,0
154541,1041,312501,1,0,5616,5616,0,5616
154542,10975,312504,5,5,17039,85195,85195,0
154543,10975,312504,10,10,12632,126320,126320,0
154544,10235,312507,10,10,1455,14550,14550,0
154545,11146,312510,1,0,9196,9196,0,9196
154546,1041,312513,1,0,5509,5509,0,5509
154547,11146,312516,1,0,9196,9196,0,9196
154548,11133,312519,1,1,1802,1802,1802,0
154549,11137,312519,3,2,3604,10812,7208,3604
154550,7640,312522,2,2,14449,28898,28898,0
154551,11146,312525,1,1,9196,9196,9196,0
154552,11925,312528,3,0,11814,35442,0,35442
154553,7575,312531,2,2,10378,20756,20756,0
154554,12547,312534,2,0,5771,11542,0,11542
154555,9815,312537,6,6,14177,85062,85062,0
154556,9815,312537,3,3,13722,41166,41166,0
154557,7640,312540,1,1,14449,14449,14449,0
154558,14309,312543,1,0,8270,8270,0,8270
154559,1041,312546,1,1,5312,5312,5312,0
154560,12547,312549,26,0,5680,147680,0,147680
154561,7640,312552,2,2,17786,35572,35572,0
154562,12749,312555,2,2,6211,12422,12422,0
154563,8384,312558,4,4,5743,22972,22972,0
154564,8384,312558,10,10,5648,56480,56480,0
154565,8384,312558,1,1,5581,5581,5581,0
154566,11107,312561,1,1,5725,5725,5725,0
154567,3611,312564,1,1,4693,4693,4693,0
154568,3611,312564,1,1,4217,4217,4217,0
154569,10235,312567,3,0,1455,4365,0,4365
154570,10235,312570,2,0,1501,3002,0,3002
154571,8210,312573,1,1,13846,13846,13846,0
154572,10975,312576,1,1,18602,18602,18602,0
154573,3610,312579,1,1,8233,8233,8233,0
154574,8219,312582,1,0,14934,14934,0,14934
154575,12547,312585,1,1,5771,5771,5771,0
154576,14424,312588,1,0,11356,11356,0,11356
154577,8219,312591,1,0,15166,15166,0,15166
154578,10247,312594,1,1,7134,7134,7134,0
154579,9815,312597,1,1,13722,13722,13722,0
154580,10235,312600,3,0,1501,4503,0,4503
154581,1041,312603,1,0,5707,5707,0,5707
154582,8219,312606,1,1,14934,14934,14934,0
154583,7640,312609,1,1,14449,14449,14449,0
154584,14309,312612,1,1,8270,8270,8270,0
154585,3615,312615,1,1,6041,6041,6041,0
154586,13765,312618,2,2,2633,5266,5266,0
154587,13905,312618,1,1,3167,3167,3167,0
154588,12547,312621,3,3,5771,17313,17313,0
154589,7607,312624,3,3,12214,36642,36642,0
154590,1041,312627,1,1,5334,5334,5334,0
154591,8796,312627,1,1,3987,3987,3987,0
154592,11139,312627,1,1,4671,4671,4671,0
154593,11173,312627,1,1,8789,8789,8789,0
154594,11173,312627,1,1,4969,4969,4969,0
154595,13548,312627,1,1,4544,4544,4544,0
154596,7607,312630,1,1,13631,13631,13631,0
154597,8444,312633,1,1,6034,6034,6034,0
154598,8437,312636,2,2,2076,4152,4152,0
154599,8437,312636,1,1,2290,2290,2290,0
154600,8437,312636,1,1,2173,2173,2173,0
154601,7599,312639,1,0,3568,3568,0,3568
154602,8444,312642,1,1,6034,6034,6034,0
154603,7640,312645,2,2,17786,35572,35572,0
154604,7640,312645,10,10,14449,144490,144490,0
154605,11188,312648,5,5,3729,18645,18645,0
154606,1041,312651,1,0,5090,5090,0,5090
154607,12784,312654,2,2,2134,4268,4268,0
154608,1041,312657,1,0,5725,5725,0,5725
154609,8272,312660,1,0,2022,2022,0,2022
154610,8272,312660,2,0,1918,3836,0,3836
154611,10247,312663,4,0,7270,29080,0,29080
154612,1041,312666,1,0,5725,5725,0,5725
154613,8714,312669,1,0,5632,5632,0,5632
154614,11136,312672,10,0,2640,26400,0,26400
154615,11136,312672,7,0,2723,19061,0,19061
154616,7553,312675,2,2,3040,6080,6080,0
154617,7553,312675,1,1,5896,5896,5896,0
154618,7553,312675,1,1,5527,5527,5527,0
154619,1041,312678,2,2,5453,10906,10906,0
154620,3624,312678,1,1,5453,5453,5453,0
154621,8444,312681,1,0,6608,6608,0,6608
154622,10235,312684,2,2,1501,3002,3002,0
154623,10235,312684,2,2,1455,2910,2910,0
154624,12749,312684,1,1,6211,6211,6211,0
154625,8428,312687,15,0,1793,26895,0,26895
154626,7722,312690,1,0,1880,1880,0,1880
154627,8444,312693,1,0,3820,3820,0,3820
154628,7860,312696,4,4,3315,13260,13260,0
154629,2862,312699,1,1,4021,4021,4021,0
154630,7860,312702,1,0,3315,3315,0,3315
154631,7586,312705,1,1,6557,6557,6557,0
154632,3615,312708,5,5,6041,30205,30205,0
154633,8622,312711,1,0,29807,29807,0,29807
154634,1038,312714,4,0,8309,33236,0,33236
154635,11140,312717,1,1,10189,10189,10189,0
154636,8425,312720,2,2,4894,9788,9788,0
154637,8425,312720,2,2,5363,10726,10726,0
154638,10975,312723,1,0,12632,12632,0,12632
154639,13524,312726,1,0,4430,4430,0,4430
154640,1038,312729,2,0,7543,15086,0,15086
154641,11233,312732,4,4,13177,52708,52708,0
154642,8421,312735,1,1,4714,4714,4714,0
154643,8421,312738,1,0,2572,2572,0,2572
154644,9815,312741,1,0,13722,13722,0,13722
154645,7860,312744,5,0,3315,16575,0,16575
154646,7860,312744,10,0,2748,27480,0,27480
154647,3605,312747,1,1,3762,3762,3762,0
154648,10235,312750,4,0,1501,6004,0,6004
154649,10235,312750,2,0,1455,2910,0,2910
154650,7651,312753,1,0,31466,31466,0,31466
154651,13524,312756,1,0,4430,4430,0,4430
154652,10975,312759,1,0,12632,12632,0,12632
154653,1038,312762,2,0,8445,16890,0,16890
154654,1038,312762,1,0,8309,8309,0,8309
154655,13736,312765,1,1,8928.57,8928.57,8928.57,0
154656,8444,312768,1,0,6343,6343,0,6343
154657,8444,312768,1,0,3535,3535,0,3535
154658,13662,312768,1,0,7415,7415,0,7415
154659,11117,312771,12,12,6434,77208,77208,0
154660,13524,312774,7,0,4317,30219,0,30219
154661,10975,312777,1,0,5838,5838,0,5838
154662,11899,312780,1,1,13782,13782,13782,0
154663,7596,312783,2,2,4211,8422,8422,0
154664,8439,312786,1,0,1871,1871,0,1871
154665,8449,312789,1,0,13158,13158,0,13158
154666,8429,312792,1,0,2632,2632,0,2632
154667,10213,312795,1,0,3168,3168,0,3168
154668,8436,312798,1,0,2622,2622,0,2622
154669,12469,312801,1,0,6579,6579,0,6579
154670,8272,312804,1,0,1918,1918,0,1918
154671,8421,312807,1,0,1097,1097,0,1097
154672,8760,312810,2,2,2363,4726,4726,0
154673,13592,312810,4,4,1540,6160,6160,0
154674,1041,312813,1,0,5616,5616,0,5616
154675,3635,312816,1,0,5761,5761,0,5761
154676,1041,312819,1,0,5616,5616,0,5616
154677,11187,312819,1,0,7700,7700,0,7700
154678,8210,312819,1,0,6914,6914,0,6914
154679,7596,312819,1,0,4211,4211,0,4211
154680,8272,312822,1,0,2022,2022,0,2022
154681,8272,312822,2,0,1918,3836,0,3836
154682,8453,312825,1,0,13045,13045,0,13045
154683,3284,312828,2,0,5271,10542,0,10542
154684,8751,312831,2,2,5137,10274,10274,0
154685,1041,312834,1,0,5616,5616,0,5616
154686,8444,312837,1,0,6343,6343,0,6343
154687,10235,312840,1,0,1501,1501,0,1501
154688,12701,312840,1,0,9397,9397,0,9397
154689,10235,312843,3,3,1455,4365,4365,0
154690,1041,312846,1,0,5799,5799,0,5799
154691,8425,312846,1,0,5076,5076,0,5076
154692,12784,312849,1,0,2138,2138,0,2138
154693,11124,312852,1,0,2247,2247,0,2247
154694,11731,312855,1,0,5779,5779,0,5779
154695,9815,312858,2,2,14177,28354,28354,0
154696,9815,312858,8,8,13722,109776,109776,0
154697,11124,312861,1,0,2247,2247,0,2247
154698,11169,312861,1,0,7260,7260,0,7260
154699,11172,312861,1,0,2574,2574,0,2574
154700,11172,312861,1,0,2365,2365,0,2365
154701,8424,312864,1,0,3479,3479,0,3479
154702,11146,312867,1,0,10692,10692,0,10692
154703,13682,312870,10,0,3076.3,30763,0,30763
154704,8424,312873,1,1,3479,3479,3479,0
154705,11233,312876,1,0,12458,12458,0,12458
154706,3615,312879,1,1,6041,6041,6041,0
154707,8335,312879,1,1,2998,2998,2998,0
154708,8331,312879,1,1,5059,5059,5059,0
154709,12701,312882,2,0,6470,12940,0,12940
154710,12701,312882,1,0,6561,6561,0,6561
154711,3611,312885,15,15,4217,63255,63255,0
154712,7583,312888,1,0,19084,19084,0,19084
154713,7583,312891,1,0,19084,19084,0,19084
154714,3615,312894,8,8,6041,48328,48328,0
154715,8457,312897,1,0,8117,8117,0,8117
154716,10235,312900,4,4,1501,6004,6004,0
154717,10235,312900,2,2,1455,2910,2910,0
154718,11120,312903,2,0,20779,41558,0,41558
154719,11165,312903,1,0,20169,20169,0,20169
154720,11165,312903,1,0,20482,20482,0,20482
154721,8439,312906,5,0,1842,9210,0,9210
154722,7553,312909,1,0,5896,5896,0,5896
154723,11117,312912,2,2,6434,12868,12868,0
154724,8335,312915,3,1,3906,11718,3906,7812
154725,8482,312918,1,0,11192,11192,0,11192
154726,8482,312918,1,1,13079,13079,13079,0
154727,11120,312918,2,2,20779,41558,41558,0
154728,11165,312918,1,1,20169,20169,20169,0
154729,7596,312921,1,1,4211,4211,4211,0
154730,3615,312924,2,2,6041,12082,12082,0
154731,11925,312924,1,1,11814,11814,11814,0
154732,10975,312927,1,1,18602,18602,18602,0
154733,3279,312930,2,2,9724,19448,19448,0
154734,10975,312933,1,1,5893,5893,5893,0
154735,7808,312936,1,1,3154,3154,3154,0
154736,9915,312939,3,0,3617,10851,0,10851
154737,1041,312942,1,1,5090,5090,5090,0
154738,1041,312942,2,2,4954,9908,9908,0
154739,10247,312942,1,1,7724,7724,7724,0
154740,10247,312942,3,3,7134,21402,21402,0
154741,11106,312945,1,0,4906,4906,0,4906
154742,11106,312945,1,0,5236,5236,0,5236
154743,11106,312945,1,0,5478,5478,0,5478
154744,7653,312948,5,5,11758,58790,58790,0
154745,12749,312951,15,15,6211,93165,93165,0
154746,11925,312954,1,1,12210.3,12210.3,12210.3,0
154747,7637,312957,1,1,33157,33157,33157,0
154748,7607,312960,2,2,12214,24428,24428,0
154749,12547,312963,1,0,5771,5771,0,5771
154750,12547,312966,1,0,5771,5771,0,5771
154751,1041,312969,1,0,5620,5620,0,5620
154752,7860,312972,1,0,3315,3315,0,3315
154753,7586,312975,1,0,10154,10154,0,10154
154754,7860,312975,1,0,2748,2748,0,2748
154755,8751,312978,5,0,12293,61465,0,61465
154756,7583,312981,1,0,19084,19084,0,19084
154757,8457,312984,1,1,8117,8117,8117,0
154758,8378,312987,3,3,4274,12822,12822,0
154759,8378,312987,27,27,4141,111807,111807,0
154760,8424,312990,1,0,3511,3511,0,3511
154761,8424,312990,1,0,3372,3372,0,3372
154762,3615,312993,2,0,6041,12082,0,12082
154763,12749,312996,3,0,6211,18633,0,18633
154764,8422,312999,1,1,3445,3445,3445,0
154765,8422,312999,1,1,4069,4069,4069,0
154766,12701,313002,1,0,9397,9397,0,9397
154767,12701,313002,1,0,6440,6440,0,6440
154768,1043,313005,1,0,11889,11889,0,11889
154769,8444,313008,8,8,6374,50992,50992,0
154770,8444,313008,2,2,6589,13178,13178,0
154771,12749,313011,9,5,6211,55899,31055,24844
154772,12701,313014,1,0,9397,9397,0,9397
154773,12701,313014,1,0,6440,6440,0,6440
154774,8425,313017,3,3,5076,15228,15228,0
154775,1041,313020,1,1,5620,5620,5620,0
154776,12749,313023,2,2,6211,12422,12422,0
154777,13592,313026,6,6,1540,9240,9240,0
154778,7547,313029,1,0,14961,14961,0,14961
154779,7860,313032,1,0,3315,3315,0,3315
154780,7547,313035,1,1,14961,14961,14961,0
154781,7860,313038,1,0,3315,3315,0,3315
154782,8428,313038,1,0,1793,1793,0,1793
154783,13524,313041,2,0,4430,8860,0,8860
154784,7653,313044,5,5,11758,58790,58790,0
154785,12749,313047,3,3,6211,18633,18633,0
154786,8444,313050,1,1,6589,6589,6589,0
154787,8425,313053,3,3,4635,13905,13905,0
154788,8425,313053,2,2,4816,9632,9632,0
154789,1038,313056,2,2,8042,16084,16084,0
154790,1041,313059,2,0,5509,11018,0,11018
154791,1041,313059,1,1,5312,5312,5312,0
154792,10227,313059,2,2,1524,3048,3048,0
154793,10236,313059,2,2,1432,2864,2864,0
154794,11233,313062,1,0,11996,11996,0,11996
154795,8428,313065,2,2,1793,3586,3586,0
154796,8384,313068,25,0,5648,141200,0,141200
154797,8384,313071,5,0,5743,28715,0,28715
154798,12547,313074,4,4,5771,23084,23084,0
154799,11189,313077,1,1,6292,6292,6292,0
154800,12749,313077,2,2,6211,12422,12422,0
154801,12912,313080,10,0,3844,38440,0,38440
154802,1805,313083,1,1,18654,18654,18654,0
154803,1038,313086,3,3,8445,25335,25335,0
154804,1038,313086,5,5,8309,41545,41545,0
154805,12749,313086,8,8,6211,49688,49688,0
154806,3610,313089,1,0,12768,12768,0,12768
154807,3610,313092,1,1,12768,12768,12768,0
154808,12547,313095,6,6,5680,34080,34080,0
154809,1041,313098,3,3,4816,14448,14448,0
154810,7553,313101,1,1,7629,7629,7629,0
154811,7553,313101,1,0,7422,7422,0,7422
154812,7553,313101,1,1,7190,7190,7190,0
154813,7827,313101,1,1,6667,6667,6667,0
154814,7827,313101,1,1,6952,6952,6952,0
154815,7827,313101,1,1,3643,3643,3643,0
154816,8208,313101,1,1,9405,9405,9405,0
154817,8425,313101,1,1,5076,5076,5076,0
154818,10225,313101,1,1,4434,4434,4434,0
154819,10225,313101,1,1,4619,4619,4619,0
154820,8215,313101,1,1,2837,2837,2837,0
154821,7702,313104,1,0,13141,13141,0,13141
154822,8219,313104,10,10,14934,149340,149340,0
154823,13736,313104,1,1,8928.57,8928.57,8928.57,0
154824,8428,313107,2,0,1793,3586,0,3586
154825,8428,313107,1,0,1793,1793,0,1793
154826,11117,313110,2,2,6652,13304,13304,0
154827,14309,313113,2,2,8270,16540,16540,0
154828,12749,313116,10,10,6211,62110,62110,0
154829,11233,313119,2,2,13177,26354,26354,0
154830,8428,313122,2,0,1793,3586,0,3586
154831,8428,313122,1,0,1793,1793,0,1793
154832,11163,313125,1,1,3789,3789,3789,0
154833,8420,313128,1,0,3655,3655,0,3655
154834,11233,313131,2,2,13177,26354,26354,0
154835,10529,313134,1,1,7441,7441,7441,0
154836,8457,313137,1,0,8117,8117,0,8117
154837,8428,313140,2,0,1793,3586,0,3586
154838,8428,313140,1,0,1793,1793,0,1793
154839,10529,313143,1,0,7441,7441,0,7441
154840,9815,313146,1,1,14177,14177,14177,0
154841,9815,313146,1,1,13722,13722,13722,0
154842,8428,313149,1,0,1793,1793,0,1793
154843,8428,313149,1,0,1793,1793,0,1793
154844,7640,313152,3,3,17786,53358,53358,0
154845,7640,313152,10,10,14449,144490,144490,0
154846,8219,313152,5,5,14934,74670,74670,0
154847,8425,313155,1,1,5520,5520,5520,0
154848,8428,313158,1,1,1793,1793,1793,0
154849,8428,313158,1,1,1793,1793,1793,0
154850,8425,313161,1,0,5363,5363,0,5363
154851,3279,313164,1,0,8814.94,8814.94,0,8814.94
154852,13524,313167,2,2,4430,8860,8860,0
154853,13905,313170,1,0,3094,3094,0,3094
154854,10975,313173,1,1,10110,10110,10110,0
154855,12547,313176,1,0,5771,5771,0,5771
154856,13548,313179,1,1,4544,4544,4544,0
154857,9171,313182,10,10,6808,68080,68080,0
154858,8425,313185,1,1,5076,5076,5076,0
154859,7855,313188,2,0,10958,21916,0,21916
154860,7640,313191,1,0,17786,17786,0,17786
154861,7640,313191,1,0,14449,14449,0,14449
154862,11107,313191,2,0,6118,12236,0,12236
154863,7640,313194,1,1,14449,14449,14449,0
154864,3613,313197,2,0,8038,16076,0,16076
154865,8425,313200,1,1,4894,4894,4894,0
154866,11105,313203,1,1,25315,25315,25315,0
154867,13618,313206,3,0,3251,9753,0,9753
154868,14416,313209,1,1,10636,10636,10636,0
154869,8424,313212,1,1,3511,3511,3511,0
154870,8424,313212,1,1,3372,3372,3372,0
154871,8378,313215,5,0,4141,20705,0,20705
154872,12677,313218,1,1,3439,3439,3439,0
154873,3613,313221,1,0,8038,8038,0,8038
154874,8378,313224,5,5,4141,20705,20705,0
154875,13192,313227,3,3,13631,40893,40893,0
154876,13192,313227,2,2,13949,27898,27898,0
154877,13192,313227,1,1,14413,14413,14413,0
154878,12784,313230,5,0,2134,10670,0,10670
154879,7581,313233,1,0,13394,13394,0,13394
154880,7855,313236,1,1,10958,10958,10958,0
154881,1043,313239,2,2,11889,23778,23778,0
154882,11131,313242,1,1,11055,11055,11055,0
154883,11137,313245,1,1,3609,3609,3609,0
154884,1041,313248,2,2,5620,11240,11240,0
154885,1041,313248,1,1,5090,5090,5090,0
154886,1041,313248,5,5,4954,24770,24770,0
154887,7569,313248,1,1,29395,29395,29395,0
154888,12547,313251,5,5,5771,28855,28855,0
154889,12547,313254,2,2,5771,11542,11542,0
154890,8210,313257,3,0,13366,40098,0,40098
154891,8210,313257,1,0,13731,13731,0,13731
154892,7640,313260,1,1,17786,17786,17786,0
154893,7640,313260,1,1,14449,14449,14449,0
154894,3613,313263,1,0,8038,8038,0,8038
154895,8336,313263,1,0,2533,2533,0,2533
154896,1041,313266,2,0,5707,11414,0,11414
154897,3615,313266,2,0,6725,13450,0,13450
154898,12460,313269,1,1,14550,14550,14550,0
154899,14388,313269,1,1,10508,10508,10508,0
154900,7860,313272,1,0,3315,3315,0,3315
154901,7860,313272,1,0,2748,2748,0,2748
154902,9897,313275,1,0,9668,9668,0,9668
154903,3615,313278,5,5,6041,30205,30205,0
154904,7637,313278,1,1,33157,33157,33157,0
154905,3613,313281,1,0,8038,8038,0,8038
154906,8336,313281,1,0,2533,2533,0,2533
154907,1038,313284,1,1,8445,8445,8445,0
154908,1038,313284,1,1,8309,8309,8309,0
154909,3568,313287,1,1,8206,8206,8206,0
154910,11138,313287,1,0,66851,66851,0,66851
154911,7599,313290,36,0,3440,123840,0,123840
154912,8335,313293,1,1,4148,4148,4148,0
154913,12677,313293,1,1,3439,3439,3439,0
154914,11117,313296,4,4,6434,25736,25736,0
154915,11117,313299,4,0,6434,25736,0,25736
154916,7553,313302,1,1,5896,5896,5896,0
154917,7553,313302,1,1,5527,5527,5527,0
154918,8331,313305,1,0,6775,6775,0,6775
154919,2367,313308,30,0,479,14370,0,14370
154920,3621,313311,5,0,1716,8580,0,8580
154921,13765,313314,5,5,2633,13165,13165,0
154922,1041,313317,1,1,5090,5090,5090,0
154923,3615,313317,5,5,6041,30205,30205,0
154924,11925,313317,1,1,12210.3,12210.3,12210.3,0
154925,2367,313320,30,30,479,14370,14370,0
154926,11123,313323,1,1,7223,7223,7223,0
154927,3621,313326,5,0,1716,8580,0,8580
154928,3621,313329,5,0,1716,8580,0,8580
154929,12547,313332,6,6,5771,34626,34626,0
154930,11233,313332,1,1,12458,12458,12458,0
